RC NUMBER,COMPANY NAME,ADDRESS
91116,BAGOL INTERNATIONAL HOTELS LIMITED,"4/2, AJOKE-OKE STR., IKEJA , LAGOS ,LAGOS"
42600,BAGOMA LTD,"7/10, OBANTA STR., ORILE-IGANMU,S/LERE , LAGOS ,LAGOS"
140246,BAGSLEYN LIMITED,"136, AKERELE STREET, S/LERE , LAGOS ,LAGOS"
10089,BAGUADA COMPANY LIMITED,"108,SUDAWA,KAO,KANO"
75452,BAGUADA FOOD PROCESSING CO. LTD,"1664, GWAGWARWA QTRS , KANO ,KANO"
48014,BAGUDU BUILDING & CIVIL ENGINEERING CO. NIG LTD,"25, LAGOS STR. , KANO ,KANO"
23563,BAGUDU COSULTANTS LIMITED,"55, WEST, AVENUE, S/LERE , LAGOS ,LAGOS"
81337,BAGUDU FARM LTD,"34, A/ADEMOLA STR, V/ISLAND , LAGOS ,LAGOS"
72736,BAGUDU HOTELS LIMITED,"MINNA ROAD SULEJA , SULEJA ,NIGER"
39000,BAGUDU INVESTMENT LTD,"125/130. NNAMDI AZIKIWE STR. , LAGOS ,LAGOS"
32520,BAGUDU PETROLEUM AND CHEMICAL COMPANY LIMITED,"1 KOFA WUYA ROAD, , BIDA ,NIGER"
80041,BAGUDU TECHNICAL NIGERIA LIMITED,"34, ADEMOLA ADETOKUNBOH STR. , LAGOS ,LAGOS"
83612,BAGUP AGRO NIGERIA INDUSTRIES LIMITED,"34, OGUNLANA DRIVE, S/LERE , LAGOS ,LAGOS"
79680,BAGUR INVESTMENT LTD,"32, CATHOLIC MISSION STR, , LAGOS ,LAGOS"
50217,BAGUSHO ENT. [NIG] LTD,"DAWALKA QTRS. , GOMBE ,BAUCHI"
58966,BAGWAJE ENTERPRISES NIGERIA LIMITED,"118, DARMA QUARTERS, , KANO ,KANO"
166902,BAI TRADING ENTERP. LTD,"12, OKEH/00 STREET, TREAKARI , LAGOS ,LAGOS"
192861,BAIBARS NIG LTD,"12, EMMANUEL ADEKANBI STR., AGEGE , LAGOS ,LAGOS"
98547,BAIBAU INDUSTRY NIG LTD,"33 BECKLEY STREET , LAGOS ,LAGOS"
103943,BAIBOL ASSOCIATES LIMITED,"48, AJAO ROAD SURULERE , LAGOS ,LAGOS"
146257,BAIC NIG LTD,"88, OGBOMOSHO AVENUE S/GARI , KANO ,KANO"
26726,BAICO BOLAJI ALAYA INTERNATIONAL CO. LTD,"73, TOKUNBOH STR. MARINA , LAGOS ,LAGOS"
91312,BAICO COMPUTERS LIMITED,"35 SIMPSON STREET , LAGOS ,LAGOS"
177025,BAICON INVESTMENTS LTD,"44, WILLOUGHBY ST. E/METTA , LAGOS ,LAGOS"
208253,BAID CO. LTD,"NW 4/70, SALVATION ARMY RD, , IBADAN ,OYO"
161420,BAID SUPPLY & INVESTMENT CO. LTD,"52A, IKORODU ROAD, FADEYI, YABA , LAGOS ,LAGOS"
110375,BAIF ELECTRONICS LTD,"7, ONIBUDO STR., IDUMOTA , LAGOS ,LAGOS"
192700,BAIF ENTER. NIG LTD,"10, AKALAWA QUARTERS , SOKOTO ,SOKOTO"
96261,BAIKAL NIGERIA LTD,"14, OKEJIGBO STR, OWO , ONDO ,AKURE"
133267,BAIKIN (NIG) LTD,"87, RANDLE AVE., S/LERE , LAGOS ,LAGOS"
148139,BAIKOG VENTURES NIG LTD,"12, AKINWONMI STREET AVE AKARI EST , LAGOS ,LAGOSA"
196815,BAIKRAF INTERNATIONAL LTD,"45/127, OYEKOLA STREET YEMETU MAPO , IBADAN ,OYO"
172981,BAILBONDS FINANCE AND TRUST LTD,"6A, JAMES ROBERTSON ST. S/LERE , LAGOS ,LAGOS"
86696,BAILEY AGRO ALLIED FARMS LTD,"KM 85, PATEGI RD. , ISARAGI ,KWARA"
104353,BAILEY ALUMINIUM CO. (NIG) LTD,"30, OGUNKOYA STR., IKOSI, KETU , LAGOS ,LAGOS"
62401,BAILEY INDUSTRIAL CO. LTD,"224/225, RIJIYAR ZAKI B. LAYOUT , KANO ,KANO"
46404,BAILEY-BABS NIGERIA LIMITED,"20, KOFO ABAYOMI AVENUE, APAPA , LAGOS ,LAGOS"
142772,BAIM VENTURES NIGERIA LIMITED,"68, P/AVE, MUSHIN , LAGOS ,LAGOS"
112116,BAIMOK NIGERIA LIMITED,"10, IKALE STR., PAPA AJAO , LAGOS ,LAGOS"
13965,BAINCO ASSURANCE CORPORATED (NIG) LTD,"838,LAGOSROADBOX5257,IBADAN,OYO"
149290,BAINDS NIG LTD,"133,OLD OJO RD. , LAGOS ,LAGOS"
190232,BAINER NIG LTD,"LIFE CAMP , ABUJA ,F. C. T."
138847,BAINN LTD,"336, ZOO RD. , KANO ,KANO"
203997,BAINS NIG LTD,"12, MARKET STREET, , LAGOS ,LAGOS"
74612,BAIR ENGINEERING COM. LTD,"EDWARD OMOBOLAJI IRELE , OBANIKORO ,LAGOS"
170189,BAISON RESOURES LIMITED,"8 SAMUEL MANUWA STREET V/ISAND , LAGOS ,LAGOS"
86821,BAISSA TIMBER COMPNAY LTD,"BAISA , YOLA ,ADAMAWA"
173445,BAISTA INDUSTRIES NIGERIA LTD,"35/37 MARTINS ST. , LAGOS ,LAGOS"
55771,BAISU SWEET CO. LTD,"170, KUKANA RD., , MAIDUGURI ,BORNO"
114100,BAIT-HIKIMA PUBLISHERS LIMITED,"18, CHIRANCI QTRS KANO , KANO ,KANO"
205158,BAITU ENTERPRISES NIGERIA LIMITED,"SHOP 8, N/HOOD CENTRE WUSE , ABUJA ,F.C.T."
160907,"BAITUL-BARKA AGRICULTURAL CO., LTD","BAITUL-BARKA HOUSE, GOMBE , GOMBE ,BAUCHI"
47267,BAIWA ENGINEERING CO. LTD,"7A, SULTAIN ROAD, , GUSAU ,SOKOTO"
166130,BAIWA STEEL CONST. NIG LTD,"NE 85, ANGUWA MAYAKI UMARU , BIDA ,NIGER"
53023,BAIYE CLEANING SERVICIES (NIG) LTD,"27A ASSOCIATION AVE. ILUPEJU , LAGOS ,LAGOS"
21313,BAIYE CONSTRUCTION & ENTERPRISES COMPANY. LTD,"17, OKEONIJO ST, IJESATDO S/LERE , LAGOS ,LAGOS"
32341,BAIYE FARMS & POULTRY LTD,"BLOGUNS COMPD SHARE , ILORIN ,KWARA"
33106,BAIYE HOTELS LTD,"BALOGUN COMPOUND SHARE , ILORIN ,KWARA"
33239,BAIYE MOTORS,"BALOGUNS COMPOUND , ILORIN ,KWARA"
192618,BAIYETON NIG LTD,"25A/25B, OLUWATUYI ST., , AKURE ,ONDO"
44243,BAIYETORO SOAP AND DETERGENT INDUSTRIES,"2, AJANS STR. IJESHATEDO ITIRE LAGOS , LAGOS ,LAGOS"
34965,BAIYETORO STEVEDORING & SHORE HANDLING CO. NIG LTD,"2, AJANA STR. S/LERE , LAGOS ,LAGOS"
179923,BAIYKE ENGINEERING ASSOCIATES NIG LTD,"41 FASHINRO STREET, KUJE AMUWO ODOFIN , LAGOS ,LAGOS"
171093,BAIYOM NIG LTD,"SW9/843D, ALAMU L/OUT APATA , IBADAN ,OYO"
130956,BAJ INTERNATIONAL SERVICES LIMITED,"106, AWOLOWO ROAD , IKOYI ,LAGOS"
181335,BAJA PHARMACEUTICALS LTD,"77, IWAYA RD., ONIKE-YABA , LAGOS ,LAGOS"
171302,BAJABURE FRUIT PROCESSING & AGRO-ALLIED CO. LTD,"30 MUBI ROAD, , YOLA ,ADAMAWA"
26888,BAJABURE INDUSTRIAL COMPLEX LIMITED,"BAJABURE , YOLA ,ADAMAWA"
251343,BAJACK NIG LTD,"36, ABAK RD., IKOT , EKPENE ,A/IBOM"
250901,BAJADNABOL NIG LTD,"44, OGUNKOYA STR., KETU , LAGOS ,LAGOS"
154806,BAJAE NIGERIA LIMITED,"UNGU WAR HAUSAWA KATARI, OKACHIA L.G.A. , KADUNA ,KADUNA"
113695,BAJAH PRODUCTS NIG LTD,"86, SAMPSON STR. E/METTA , LAGOS ,LAGOS"
232656,BAJAMA COMMUNITY BANK NIGERIA LIMITED,"BAJAMA VILLAGE DUGURU DISTRICT , ALMALERI ,BAUCHI"
232474,BAJAMIN BARGAIN VENTURES LTD,"AW `1. KATSINA ROAD. , KADUNA ,KADUNA"
138520,BAJAMPA ENTERPRISES LTD,"25, OJU OLOBUIN V/ISLAND , LAGOS ,LAGOS"
172537,BAJAPORT VENTURES LTD,"120, HERBERT MACAULAY STREET, , LAGOS ,LAGOS"
128612,BAJARAH COMPUTER SERVICES LTD,"4, KASHIM IBRAHIM WAY , YOLA ,ADAMAWA"
101252,BAJASA NIG LTD,"8, OKOYE STR. , LAGOS ,LAGOS"
14287,BAJATO ENGINEERING & GENERAL CONSTRUCTION CO. LTD,"18,OGUNLANADRIVE,SURULERE,LAGOS,LAGOS"
163260,BAJEB NIGERIA LIMITED,"UKANA IKOT UDO ESSIEN UDOM , UDIM ,AKWA-IBOM"
188886,BAJER COMPANY LIMITED,"AGOJEJU EJULE OFFU , KOGI ,KOGI"
177736,BAJGIO INVEST. LTD,"82, BALE ST. AJEGUNLE , LAGOS ,LAGOS"
168767,BAJHAN VENTURES INC. NIGERIA LIMITED,"101 AERODROME CLS, , BENIN CITY ,EDO"
69742,BAJI NIGERIA LIMITED,"6, EKITI STR. IKOSI, KETU , LAGOS ,LAGOS"
156680,BAJI SYSTEM NIGERIAN LIMITED,"3A ABEGUNDE STR. YABA , LAGOS ,LAGOS"
120640,BAJIB NIG LTD,"C./11 IBA QTRS., , IPE-AKOKO ,ONDO"
6718,BAJIKI DOCUMENTATIONS LIMITED,"60,OGUNLANEDRIVESURULERE,LAGOS,LAGOS"
6719,BAJIKI FINE FOODS LIMITED,"60,OGUNLAMADRIVESURULERE,LAGOS,LAGOS"
22574,BAJILA CO. LTD,"ABIOLA'S HOUSE, MASIFA , OGBOMOSHO ,OYO"
96012,BAJIMJA NIGERIA LIMITED,"1, JIBOWU ROAD , IBADAN ,OYO"
171947,BAJIS LIMITED,"12/13 ZOO RD, KANO"
45067,BAJO & CO. LTD,"36, LAYI OYEKAN STREET , LAGOS ,LAGOS"
67090,BAJO FARMS LTD,"9 OLIYIDE ST,IKEJA , LAGOS ,LAGOS"
79455,BAJO STATIONERY STORES LTD,"2, ANUOLUWAPO STR., SHOMOLU , LAGOS ,LAGOS"
170228,BAJOC (NIGERIA) LTD,"21, OLOWU STREET, BARIGA , LAGOS ,LAGOS"
45540,BAJOGI COMMERCIAL ENTERPRISES LIMITED,"17, ONAJOBOLI STR. ODOAKPU, , ONITSHA ,ANAMBRA"
159810,BAJOGI INDUSTRIES (W.A.) LTD,"1, GUISE STREET, FEGGE , ONITSHA ,ANAMBRA"
194791,BAJOKE NIGERIA LIMITED,"5, MOSES EMEYA CLOSE, NEW OKO OBA, AGEGE , LAGOS ,LAGOS"
104912,BAJOKE SERVICES LTD,"1, OBASA RD. OBA AKRAN, IKEJA , LAGOS ,LAGOS"
110102,BAJOMO HOLDINGS LIMITED,"22, TALABI ST., IKEJA , LAGOS ,LAGOS"
178223,BAJOT ENGINEERING COMPANY LIMITED,"PLT 3, UYO RD., OPP AFRIBANK PLC , IBADAN ,OYO"
22062,BAJOTAVIC LMITED,"25, AJANI OLUJARE STREET ALAKA ESTATE , LAGOS ,LAGOS"
90964,BAJOTO COMMODITIES LIMITED,"5, WILLIAMS STREET, , LAGOS ,LAGOS"
160045,BAJOY VENTURES LIMITED,"B/K 19, NO 8 OJO ALABA INTER, MKT, , LAGOS ,LAGOS STATE"
203143,BAJOY VENTURES LTD,"NO20,, ALHAJI OLUSESI WAY , OKOTA ISOLO ,LAGOS"
34473,BAJSHI MARKETING & CONSTR. CO. NIG LTD,"3,NAMADI STREET, , KUMO ,BAUCHI"
196299,BAJTRONICS CONST. LTD,"8 ADELEKE STREET, IKEJA , LAGOS ,LAGOS"
196301,BAJTRONICS NIG LTD,"8, ADELEKE STR., ALLEN AVE., IKEJA , LAGOS ,LAGOS"
23178,BAJU ENTERPRISES LIMITED,"64, AYILARA STR., S/L , LAGOS ,LAGOS"
154861,BAJULAND NIGERIA LIMITED,"13Y, DOGAN KARFE RD. BUKURU BY-PASS , JOS ,PLATEAU"
36571,BAJUME INTERNATIONAL LTD,"16, KANKIYA STR., UNGWAN SARKIN MUSULMI , KADUNA ,KADUNA"
69432,BAJUSIDI TRADING COMPANY LIMITED,"35 UNGUWAR FATIKA , ZARIA ,KADUNA"
50422,BAK'S INTERNATIONAL HOTELS LIMITED,"2,AKAPOSTREET,LAGOS,LAGOS"
30534,BAK-TAI INDUSTRIES LTD,"24, OLORUNNIMBE STR., IKEJA , LAGOS ,LAGOS"
22037,BAKA ENTERPRISES LIMITED,"69, MINJIBIR ROAD , KANO ,KANO"
38171,BAKA'I PRINTING & CONSTRUCTION LTD,"3,MANGWONRD.,SOKOTO,SOKOTO"
30396,BAKAL-LISON LTD,"57, DOCEMO STR., , LAGOS ,LAGOS"
9118,BAKALASH INDUSTRIES LIMITED,"130,YAKUBUGOWONSTR.,LAGOS,LAGOS"
40834,BAKALERI TRADING CO. LTD,"58B TAFAWA BALEWA ROAD , KANO ,KANO"
5515,BAKAPO LINE LTD,"18,RHODEESCRESCENTAPAPA,LAGOS,LAGOS"
59437,BAKARE ADEWALE & SONS LTD,"23, AKINTERM STR, S/LERE, , LAGOS ,LAGOS"
33896,BAKARE POULTRY FARMS NIG LTD,"1, ABEOKUTA RD,, OPP. DUMEZ, OGERE , ABEOKUTA ,OGUN"
16240,BAKARE TRADING COMPANY [NIGERIA] LIMITED,"54, SANI LINGOGO STREET, FAGGE , KANO ,KANO"
3100,BAKARI (ALH) & SONS LTD,"PLT3,RIVERSIDEMAINSTR.,YOLA,ADAMAWA"
44353,BAKAWA HOLDING NIGERIAN LIMITED,"9, INDEPENDENCE ROAD , KANO ,KANO"
1588,BAKER BOSLY NIG LTD,"63,MARINAHOUSE,LAGOS,LAGOS"
6571,BAKER NIGERIA LIMITED,14B KEFFI STREET S.W IKOYI LAGOS
4278,BAKER OIL TOOLS INC.,"TRANSAMADIINDUSTRIALESTATE,PORT-HARCVOURT,RIVERS"
37286,BAKERAG INTERNATIONAL NIG LTD,"5, EMINA STR, IKEJA , LAGOS ,LAGOS"
53976,BAKERIAES & FOOD PROCESSING [NIG] LTD,"37, CAMPBELL STREET , LAGOS ,LAGOS"
30882,BAKEX ENTERPRISES LIMIED,"77, PORT HARCOURT ROAD, , ABA ,ABIA"
57979,BAKEX LIMITED,"3, ORONNA STR. OSHODI , LAGOS ,LAGOS"
55984,BAKIN KOGI CONSTRUCTION LTD,"32, AMINU RD. , ZARIA ,KADUNA"
50668,BAKING FLOOR MILLS LTD,"TUKUR P.O.BOX 1073 , ZARIA ,KADUNA"
8594,BAKINTON COMPANY OF NIGERIA LIMITED,"10,AHMADUBELLOWAY,KADUNA,KADUNA"
57153,BAKLAY INSURANCE BROKERS NIGERIA LTD,"602, HADEJA, ROAD , KANO ,KANO"
47153,BAKLEY INSURANCE BROKERS LTD,"602, HADEJA RD. , KANO ,KANO"
39143,BAKLOS NIG LTD,"3, BAKARE OLUWALOGBEA STR. KETU , LAGOS ,LAGOS"
32523,BAKO DOMA & SONS NIG LTD,"JF.40, NEW LAYOUT AKPATA STR , JOS ,PLATEAU"
47475,BAKO INTERNATIONAL HOTELS LTD,"1 YAKUBU LANE ROAD , MINNA ,NIGER"
53012,BAKO MOHAMMED & SONS CO. LTD,"39, ADAM STR. , LAGOS ,LAGOS"
48471,BAKO SERVICES NIGERIA LIMITED,"16, ADEOLA ADEKU STR. VICTORIA ISLAND , LAGOS ,LAGOS"
12395,BAKO YONUSA (ALH) ENTER. CO. NIG LTD,"5A,ADAKAWASTR.,KANO,KANO"
34576,BAKOADES CO. LTD,"6. SOMORIN STR. DOPEMU AGEGE , LAGOS ,LAGOS"
32663,BAKOLL COMPANY LIMITED,"5, MARINA , LAGOS ,LAGOS"
44957,BAKOM AGENCIES LTD,"15, BANJO STREET , LAGOS ,LAGOS"
27169,BAKON AGRICULTURAL INDUSTRY NIG LTD,"1, FARMHOUSE, RD, OKWUDOR NKWERE , IMO ,IMO"
21229,BAKON LIMITED,"4/6, OIL MILL STR , LAGOS ,LAGOS"
32238,BAKONIS ENTERPRISES NIGLTD,"83, TERRACE OFFICE BALEWA COMPLEX , LAGOS ,LAGOS"
45929,BAKORI FARMS & AGRICULTURAL PRODUCTS LTD,"1221, GWAMAYA QAUTERS , KANO ,KANO"
45648,BAKOS NIG LTD,"10 ANKPA RD. , AYANGBA ,KOGI"
56294,BAKOS TRAVERS LTD,"3, BOYLE STR , LAGOS ,LAGOS"
45714,BAKOY NIG LTD,"2, OSHINKEYE STREET KETU , LAGOS ,LAGOS"
26046,BAKPOR JON MOTORS & CO. LTD,"39B, WARRI/SAPELE ROAD , WARRI ,DELTA"
11886,BAKRIN ENTERPRISES LIMITED,"52/54,DENTONSTR.,E/METTA,LAGOS,LAGOS"
59180,BAKS STANDARD CONSTRUCTION CO. LTD,"320, BRIDGE STR , LAGOS ,LAGOS"
51884,BAKULL NIG LTD,"42, SALUBI STREET, OLODI-APAPA , LAGOS ,LAGOS"
26124,BAKUTA COMPANY LIMITED,"FLOOR 21 COCOA HOUSE , IBADAN ,OYO"
33719,BAKWA NI'IMA COMPANY LIMITED,"63UNGUWANALKALI,,ZARIACITY,KADUNA"
49984,BAKWAGRAND ENTERPRISES NIG LTD,"115, COMMERCIAL AVENUE , YOLA ,ADAMAWA"
315461,HNG INVESTMENTS AND TRUST LTD,"NO.20,MOSALASISTREETILASA,LAGOS,LAGOS"
1447738,HNG TECH LIMITED,"25, QUEENS STREET ALAGOMEJI YABA LAGOS"
1326860,HNGLOBAL HYDROCARBON LIMITED,"1, EKPOGBE STREET, EKIUGBO"
1092392,HNH & ASSOCIATES LIMITED,"5/7 AYO KOLAWOLE CRESCENT, OFF ANGLICAN ROAD, OTTA SANGO, , OTTA ,OGUN"
923884,HNH EQUIPMENTS SOLUTIONS LIMITED,"SUITE 2ND FLOOR NEC BUILDING 1 ENG. CLOSE VICTORI , LAGOS ,LAGOS"
602096,HNH TRADING COMPANY LTD,"7ADOAVENUE,APAPA,LAGOS"
2657932,HNH_KIDDIES STORE,"SHOP GFA7, CITY COMPLEX PLAZA, 225 NNEBISI ROAD"
